relative_path,status,v0_4_2_bytes,v0_4_2_sha256,v0_4_3_bytes,v0_4_3_sha256
07_outputs/Central_Verdict_Sensitivity_Table.csv,UNCHANGED,19495.0,416b090f46bae9338e874789490c27a6f71763fdeeab543212b6a119b4b87c78,19495,416b090f46bae9338e874789490c27a6f71763fdeeab543212b6a119b4b87c78
07_outputs/Corrected_Benchmark_Competitiveness_Summary.csv,UNCHANGED,10301.0,1c258a148c7ecef03e97c4b55a5f0bdfbb5b7d630e96af17c5f2a48398d6c96d,10301,1c258a148c7ecef03e97c4b55a5f0bdfbb5b7d630e96af17c5f2a48398d6c96d
07_outputs/Corrected_Benchmark_Performance.csv,UNCHANGED,312446.0,a9dc5f9682ec9fff7a7006f01c60d5164315c1a98c63e706ae66b16ef0eb6700,312446,a9dc5f9682ec9fff7a7006f01c60d5164315c1a98c63e706ae66b16ef0eb6700
07_outputs/Corrected_Incremental_Delta.csv,UNCHANGED,275035.0,3c045bc91e3a349a701a52443dbeb16900641885e426ee395c27263c0b4a7221,275035,3c045bc91e3a349a701a52443dbeb16900641885e426ee395c27263c0b4a7221
07_outputs/Corrected_Incremental_Summary.csv,UNCHANGED,11000.0,79dd77084a8d54cdbf9a860a26e95d5263c38a9f37d2db9f268d109a58b1c683,11000,79dd77084a8d54cdbf9a860a26e95d5263c38a9f37d2db9f268d109a58b1c683
07_outputs/Corrected_Model_Performance.csv,UNCHANGED,901624.0,d6a703605deb56a49407bdaf6724ae5f3dc1614a5cb0e8a7d9424c0b28dcd526,901624,d6a703605deb56a49407bdaf6724ae5f3dc1614a5cb0e8a7d9424c0b28dcd526
07_outputs/Corrected_Model_vs_Best_Benchmark.csv,UNCHANGED,273204.0,258ebb1a3919ce9c7f9779752eddffbf663f8027a54f8e9e478294346b29f220,273204,258ebb1a3919ce9c7f9779752eddffbf663f8027a54f8e9e478294346b29f220
07_outputs/Country_Coverage_Audit.csv,UNCHANGED,16019.0,0facaf4692e3653bd8ada7433e4d17fee0e0f5e6cf4afa6bedec1129fa1da809,16019,0facaf4692e3653bd8ada7433e4d17fee0e0f5e6cf4afa6bedec1129fa1da809
07_outputs/Coverage_Audit_Summary.csv,UNCHANGED,1534.0,2641c74f0521da875be1b9be4b1c3d61ace4a4ad31b9ec125163f117dfdbd43a,1534,2641c74f0521da875be1b9be4b1c3d61ace4a4ad31b9ec125163f117dfdbd43a
07_outputs/Figure2b_Threshold_Sensitivity_Source.csv,ADDED,,,6882,fd57205b7c19f4d8e76e95ab22a9ea0a7049bcd8b37de1f9da2cb604175e039b
07_outputs/Final_Signal_Role_and_Admissibility.csv,UNCHANGED,1096.0,ec93f6b1ee0003ff69029500defd627c41c66dc5591cbdf23c4fa35a1a8536e8,1096,ec93f6b1ee0003ff69029500defd627c41c66dc5591cbdf23c4fa35a1a8536e8
07_outputs/Forensic_Audit_Findings.csv,UNCHANGED,921.0,e6b959b8e01bd05c1da9763af6784aa2fa6326b255cc83997b89d15fc7dbc044,921,e6b959b8e01bd05c1da9763af6784aa2fa6326b255cc83997b89d15fc7dbc044
07_outputs/Future_Cutoff_Sensitivity_Table.csv,UNCHANGED,39342.0,64f20410e81036376616c641908a2ecca5b91996d07ce30af1d9cbc78a7ed22d,39342,64f20410e81036376616c641908a2ecca5b91996d07ce30af1d9cbc78a7ed22d
07_outputs/Manuscript_Table1_Data_and_Design.csv,ADDED,,,2235,2695663d81fda8a71e88d13d515e2c3afac26c74bf6c66480ad8a8d378d470bf
07_outputs/Manuscript_Table3_Setup_Evidence_Compact.csv,ADDED,,,1633,60f368a70b76f63489d2f2f389517eb4409e33decdeb7cc57b1a1deb1d7aa91a
07_outputs/Manuscript_Table3_Setup_Evidence_Long.csv,ADDED,,,3580,85f51d50d99548c95f5f4af8f27e48f83610b6a217c5bc8698033deb6f1fb504
07_outputs/Manuscript_Table4_Final_Synthesis.csv,ADDED,,,283,078cb00834fbf190b46d2bf09d936d588031262981d936453ba18cda3172c400
07_outputs/Material_Setup_Caveats.csv,UNCHANGED,971.0,b9897eeaa1104eda0001f08277390467386192637a6f76a76f0aabcd05779513,971,b9897eeaa1104eda0001f08277390467386192637a6f76a76f0aabcd05779513
07_outputs/Normalized_vs_Raw_Ratio_Stability.csv,UNCHANGED,26065.0,5c55bb95fb5cdc0a5909b8eb18ff4886c2147248117c68ed842f0db8e6e757ee,26065,5c55bb95fb5cdc0a5909b8eb18ff4886c2147248117c68ed842f0db8e6e757ee
07_outputs/Null_Signal_Sanity_Per_Permutation.csv,UNCHANGED,5537.0,42efda41649cd4a65a57c90da09cd9fbba47c60446327699bcbcdcf98aa8a1b7,5537,42efda41649cd4a65a57c90da09cd9fbba47c60446327699bcbcdcf98aa8a1b7
07_outputs/Null_Signal_Sanity_Summary.csv,UNCHANGED,1248.0,e18be1859caa4413e369d53e86f1741e1c736af8a20cca529b7a14799e39b72a,1248,e18be1859caa4413e369d53e86f1741e1c736af8a20cca529b7a14799e39b72a
07_outputs/Oil_Rent_Threshold_Sensitivity_Table.csv,UNCHANGED,14703.0,b6aa74b9fa024eb7d6b38a4bb5c88ca726618dbdd4f89d609b019c4573fbe856,14703,b6aa74b9fa024eb7d6b38a4bb5c88ca726618dbdd4f89d609b019c4573fbe856
07_outputs/Paired_Label_Swap_Calibration.csv,UNCHANGED,585.0,8352c6af71cd618d9d7164807240ff651bc96e05f07a1a7391dee9d962e47cd5,585,8352c6af71cd618d9d7164807240ff651bc96e05f07a1a7391dee9d962e47cd5
07_outputs/Persistence_Baseline_Forensics.csv,UNCHANGED,3262.0,cf17a4edf62c95d09843f6862f30688e153edab194c1a967249695342dec47d3,3262,cf17a4edf62c95d09843f6862f30688e153edab194c1a967249695342dec47d3
07_outputs/Persistence_Headline_Comparison.csv,UNCHANGED,920.0,9b3bb269107599c7ac1657e2f11ec81f7c51adf32dd9804346cdf86d263267c2,920,9b3bb269107599c7ac1657e2f11ec81f7c51adf32dd9804346cdf86d263267c2
07_outputs/Preliminary_Signal_Admissibility_Decisions.csv,UNCHANGED,681.0,cee17be2caab7eebb21f27fa90e73e871ff0d410a83c0a2f80c0b13b12093e33,681,cee17be2caab7eebb21f27fa90e73e871ff0d410a83c0a2f80c0b13b12093e33
07_outputs/Raw_Flow_GDP_Extreme_Value_Summary.csv,UNCHANGED,202.0,31e0eabecaff7f69e8520b347e886494d3280f0619a5f9d4253767654dd2af01,202,31e0eabecaff7f69e8520b347e886494d3280f0619a5f9d4253767654dd2af01
07_outputs/Raw_Flow_GDP_Top_100_Extreme_Observations.csv,UNCHANGED,5700.0,dcc5887a23db16d180d6708397fb4e1c432790597ac2f13a7081b8f77a06429b,5700,dcc5887a23db16d180d6708397fb4e1c432790597ac2f13a7081b8f77a06429b
07_outputs/Raw_Ratio_Fold_Leverage_Audit.csv,UNCHANGED,82519.0,9fe31719628c107e7a2ac8858dfcb7e81fb132c041881497ce01070b983181f6,82519,9fe31719628c107e7a2ac8858dfcb7e81fb132c041881497ce01070b983181f6
07_outputs/Restoration_Self_Test.csv,UNCHANGED,235.0,e8f1ef82e76c87b0a5ece85776543d433e38ca4dbcb08be36b9dd5e22fa8a1fe,235,e8f1ef82e76c87b0a5ece85776543d433e38ca4dbcb08be36b9dd5e22fa8a1fe
07_outputs/Restored_But_Incomplete_Log.csv,UNCHANGED,298.0,1c77f57e60197459572bbcb9382dbc2352fc89e0bef0fdeb29be1cecc0b6415f,298,1c77f57e60197459572bbcb9382dbc2352fc89e0bef0fdeb29be1cecc0b6415f
07_outputs/Signal_Cross_Setup_Pattern.csv,UNCHANGED,569.0,08b41b3af97dd8f1e2c3bfab0f73d9491966a6d87d55244569c45ea3139453ae,569,08b41b3af97dd8f1e2c3bfab0f73d9491966a6d87d55244569c45ea3139453ae
07_outputs/Split_Level_Target_and_Prediction_Audit.csv,UNCHANGED,626696.0,6c56fd17bc877286d12bc17e1e7be9b0f586c76bae86f6d50cc7bb5761fbf634,626696,6c56fd17bc877286d12bc17e1e7be9b0f586c76bae86f6d50cc7bb5761fbf634
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__normalized__All_Eligible.csv,UNCHANGED,735234.0,4c3fd89e4d72527b655ae1abe7ba06d3807a3f0724ec58f41505a086ce488d9f,735234,4c3fd89e4d72527b655ae1abe7ba06d3807a3f0724ec58f41505a086ce488d9f
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,896285.0,ddaf745f5d3081708e7ef1e68b1f2c40b72775747d62a2a04dd2bfd08ab7a49c,896285,ddaf745f5d3081708e7ef1e68b1f2c40b72775747d62a2a04dd2bfd08ab7a49c
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,897284.0,9c6eb36d244804b0845c2887a55ba876e1c88e146377f88ae2d8e1cf19b0e2fc,897284,9c6eb36d244804b0845c2887a55ba876e1c88e146377f88ae2d8e1cf19b0e2fc
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,888066.0,8df18555b0d1f856575bdf29a990d19fe2050b95ad28eb16be6da8498234bad9,888066,8df18555b0d1f856575bdf29a990d19fe2050b95ad28eb16be6da8498234bad9
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,889505.0,c1308d587807e7f695714a67cccec880984cdfd62cbf9fb5850946d27fedc271,889505,c1308d587807e7f695714a67cccec880984cdfd62cbf9fb5850946d27fedc271
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__primary__All_Eligible.csv,UNCHANGED,711904.0,f415afa67041d91a7d3818da648a46e829fe13a5c7e500759ae7ba943021e3b2,711904,f415afa67041d91a7d3818da648a46e829fe13a5c7e500759ae7ba943021e3b2
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,876040.0,fbffb21ce886d03a7bfa80bfa2e81aff64e2d23397ca783e7faeb4cd1b53e81c,876040,fbffb21ce886d03a7bfa80bfa2e81aff64e2d23397ca783e7faeb4cd1b53e81c
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,876477.0,7f34dfb19742b734f9cd093ce6c2e6647c10615d24be8ccbb194a60f5e6e63df,876477,7f34dfb19742b734f9cd093ce6c2e6647c10615d24be8ccbb194a60f5e6e63df
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,868701.0,849bc1818e071e2864b4b2bffd84436b6fa34de0b25eff0c83ffa50ea821c4ff,868701,849bc1818e071e2864b4b2bffd84436b6fa34de0b25eff0c83ffa50ea821c4ff
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,868890.0,a44e29c3113eb20594331b8278da58557af479f69470184d441622f3b439158e,868890,a44e29c3113eb20594331b8278da58557af479f69470184d441622f3b439158e
07_outputs/bootstrap_partials/curve__M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible.csv,UNCHANGED,779917.0,ff553d123d2848d4e2e9574a2f383f7eaf3dd1bb6ee430ac4c1e59bc9ee232f3,779917,ff553d123d2848d4e2e9574a2f383f7eaf3dd1bb6ee430ac4c1e59bc9ee232f3
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible.csv,UNCHANGED,792937.0,bbd8eb3f9f90878849713762121eaf1fc7948bd0644beb580e5cbd39bc4bc416,792937,bbd8eb3f9f90878849713762121eaf1fc7948bd0644beb580e5cbd39bc4bc416
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,954596.0,6b22d828dd1363f8e3cec45cbcef42a2fd339b516563813e54f06b24f2f4851c,954596,6b22d828dd1363f8e3cec45cbcef42a2fd339b516563813e54f06b24f2f4851c
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,955124.0,7d5fe5e7c8461346dc5ede0cc5190cdd244d07fdc00c6ac277532f6a17e12239,955124,7d5fe5e7c8461346dc5ede0cc5190cdd244d07fdc00c6ac277532f6a17e12239
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,945737.0,9287a99e9a7210244b624a1222bfdecbf323100aadc998a787c40fcdcab7a72f,945737,9287a99e9a7210244b624a1222bfdecbf323100aadc998a787c40fcdcab7a72f
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,946886.0,c003137811f09642aea5f77a0c512e0eeda342dfd5bf56c7906b8c171e4582b1,946886,c003137811f09642aea5f77a0c512e0eeda342dfd5bf56c7906b8c171e4582b1
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible.csv,UNCHANGED,769054.0,d6f37fcbb9d1b207ba90bf3f4704df5a911d2669e4511e3dd254c0ceba31250e,769054,d6f37fcbb9d1b207ba90bf3f4704df5a911d2669e4511e3dd254c0ceba31250e
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,933407.0,6d94b63acd25b898743b4b7183f0822859c07442e3d2ab95b8110a9aded296f2,933407,6d94b63acd25b898743b4b7183f0822859c07442e3d2ab95b8110a9aded296f2
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,932991.0,487328cca7e54557b0e7a8c7d625dfbe18e49a07bda2d38d7f94772822150737,932991,487328cca7e54557b0e7a8c7d625dfbe18e49a07bda2d38d7f94772822150737
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,925462.0,fae98ad8783cd5a7bf38ed1af856e6be8beef2bd18e7eabf0b030b1e98299966,925462,fae98ad8783cd5a7bf38ed1af856e6be8beef2bd18e7eabf0b030b1e98299966
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,925904.0,a62aaf850476dceceabfcd3533e92dfae228cb779cb419190ad3fa876332aec3,925904,a62aaf850476dceceabfcd3533e92dfae228cb779cb419190ad3fa876332aec3
07_outputs/bootstrap_partials/curve__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible.csv,UNCHANGED,838648.0,2eca27cbb852a50957e768184b64794adfd9a2728d39752cd2666b3e07beff5e,838648,2eca27cbb852a50957e768184b64794adfd9a2728d39752cd2666b3e07beff5e
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__normalized__All_Eligible.csv,UNCHANGED,10428.0,9e7459881cb3fecadf31fd1556bd0bbdb5d019ef2822bf849ef17151ebb0d18a,10428,9e7459881cb3fecadf31fd1556bd0bbdb5d019ef2822bf849ef17151ebb0d18a
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,11802.0,0d2ccbd827e52564c36612c6f90ff87aa71871c565c2e137930cd1588372aac1,11802,0d2ccbd827e52564c36612c6f90ff87aa71871c565c2e137930cd1588372aac1
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,11784.0,a4fef2baf047875a81f0436d0524ff4e1f45446db69a12896e697da7d3d4e37e,11784,a4fef2baf047875a81f0436d0524ff4e1f45446db69a12896e697da7d3d4e37e
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,11730.0,b340623d1dd9d96e3030e1897965fbbdddf9f64d4d7627b6e12b391012e02ac5,11730,b340623d1dd9d96e3030e1897965fbbdddf9f64d4d7627b6e12b391012e02ac5
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,11730.0,3e724b6463d27b4c6d20982dbc3065da68204864f6e0133957fa7e09e14e4ea6,11730,3e724b6463d27b4c6d20982dbc3065da68204864f6e0133957fa7e09e14e4ea6
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__primary__All_Eligible.csv,UNCHANGED,10206.0,526539186626158336e02aefbf7515d505f63ea85704d35ae1e348b90fe5f6de,10206,526539186626158336e02aefbf7515d505f63ea85704d35ae1e348b90fe5f6de
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,11586.0,8e47e2b7713307e4a3233e32f3d1c74cb080b213cb0a4298e402553353560e69,11586,8e47e2b7713307e4a3233e32f3d1c74cb080b213cb0a4298e402553353560e69
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,11574.0,6e77e443ce06f393288f2aa3db063561ac4b0259694ead729800b6dbe3b2334c,11574,6e77e443ce06f393288f2aa3db063561ac4b0259694ead729800b6dbe3b2334c
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,11514.0,7f08065a5f70c1166d0af8f0721afd2e39a643c2a3780720756d4aad2fef5131,11514,7f08065a5f70c1166d0af8f0721afd2e39a643c2a3780720756d4aad2fef5131
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,11514.0,3841b8a54c0b5e8bd14d9c44a139b342a6d1a0f4468e2775a8214bb4e265e1ba,11514,3841b8a54c0b5e8bd14d9c44a139b342a6d1a0f4468e2775a8214bb4e265e1ba
07_outputs/bootstrap_partials/diagnostics__M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible.csv,UNCHANGED,10854.0,90a9737cd4a2e2b16865a1b8a7ae618c21e95759dafb7134e921139e9ca9b218,10854,90a9737cd4a2e2b16865a1b8a7ae618c21e95759dafb7134e921139e9ca9b218
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible.csv,UNCHANGED,10992.0,ab75f2edb4370b51caf280f26986b05c12e112ee339193cd0718d3e0b9a3e1cb,10992,ab75f2edb4370b51caf280f26986b05c12e112ee339193cd0718d3e0b9a3e1cb
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,12378.0,3061dbf00a9c419244b595919b2a7566317c0aacfdd377933fb6ebb4dd4ddd8e,12378,3061dbf00a9c419244b595919b2a7566317c0aacfdd377933fb6ebb4dd4ddd8e
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,12360.0,067f4b14ea985ce1014d8ed9b82573441cdb64345871b1022eb064fcdbd9c03c,12360,067f4b14ea985ce1014d8ed9b82573441cdb64345871b1022eb064fcdbd9c03c
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,12306.0,2183bc61dd4864fb2bfbd443af85aea219572d9a6a2494059b66e9f0de13795b,12306,2183bc61dd4864fb2bfbd443af85aea219572d9a6a2494059b66e9f0de13795b
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,12306.0,20e1e2e753e91015f22a97ebed1f8b7be30417d77f1cdf13b35cde9ee209393a,12306,20e1e2e753e91015f22a97ebed1f8b7be30417d77f1cdf13b35cde9ee209393a
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible.csv,UNCHANGED,10788.0,43d907c36c740d901a274bf7835245387efe32ab154e5fa094bbfd71a59657c6,10788,43d907c36c740d901a274bf7835245387efe32ab154e5fa094bbfd71a59657c6
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,12162.0,15bdce4cb923138a4ff31d278570fb9f72dbf0db5a5ca540467e7559f18f1492,12162,15bdce4cb923138a4ff31d278570fb9f72dbf0db5a5ca540467e7559f18f1492
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,12150.0,11245100968e130670ed6fa7093946b06db519e8de33a67b2efe6eb5b90ebe29,12150,11245100968e130670ed6fa7093946b06db519e8de33a67b2efe6eb5b90ebe29
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,12090.0,d1f6da840a64ec9dc2cee47e479366991574f5012f9c94537435c9d452edcc31,12090,d1f6da840a64ec9dc2cee47e479366991574f5012f9c94537435c9d452edcc31
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,12090.0,7011a1992111f7f17137cf2ef4eb99fd35278b1de71bf47cf57997800d956f53,12090,7011a1992111f7f17137cf2ef4eb99fd35278b1de71bf47cf57997800d956f53
07_outputs/bootstrap_partials/diagnostics__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible.csv,UNCHANGED,11430.0,1522a867fbfde3118829a38dcd413f301a885a85bf461571d1073f177fb0c1e5,11430,1522a867fbfde3118829a38dcd413f301a885a85bf461571d1073f177fb0c1e5
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__normalized__All_Eligible.csv,UNCHANGED,24307.0,6ada2750ded61fefe112bbe31c4f89332f8358921f64f0688391395727ada24d,24307,6ada2750ded61fefe112bbe31c4f89332f8358921f64f0688391395727ada24d
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,25530.0,af5e27c34e1b69a610ace1394f7bbf7dae45677228e81d48e17c24ca68a7e5d8,25530,af5e27c34e1b69a610ace1394f7bbf7dae45677228e81d48e17c24ca68a7e5d8
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,25286.0,e13f6e016b9858fb57c9eeb47159f53a2cde2f625af8f7a8486a831aa6c7177d,25286,e13f6e016b9858fb57c9eeb47159f53a2cde2f625af8f7a8486a831aa6c7177d
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,25447.0,282f184b347e54ea4077649a5a8233e107129cfc0a80409030588ea0c52f2fa4,25447,282f184b347e54ea4077649a5a8233e107129cfc0a80409030588ea0c52f2fa4
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,25543.0,a12afc1a8e3409d3a290bd88402efa7daf7c72a2f7d0d025375ab814d648cb59,25543,a12afc1a8e3409d3a290bd88402efa7daf7c72a2f7d0d025375ab814d648cb59
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__primary__All_Eligible.csv,UNCHANGED,23592.0,b77b9a4093ffa2df033f17d366dae759c38abc1d3a56f4848f3e84e5d501aba1,23592,b77b9a4093ffa2df033f17d366dae759c38abc1d3a56f4848f3e84e5d501aba1
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,24733.0,977b9ab5071ca8122a8f25ee780cb1671090f3afc39c1ef27dd5236ba8061cbe,24733,977b9ab5071ca8122a8f25ee780cb1671090f3afc39c1ef27dd5236ba8061cbe
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,24538.0,278c1ffe6c38cacd7cecbaa605e873a220b780b2c145b9db2a1be406d91873cb,24538,278c1ffe6c38cacd7cecbaa605e873a220b780b2c145b9db2a1be406d91873cb
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,24895.0,c7ce93e6473eba7608612fa2532849b1ddd1dd30920fa8a306619ac866287ad7,24895,c7ce93e6473eba7608612fa2532849b1ddd1dd30920fa8a306619ac866287ad7
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,24871.0,99627be608ea334ae0dd4e594f2d570cae318f99e753e77b9eeaef5305e66d9b,24871,99627be608ea334ae0dd4e594f2d570cae318f99e753e77b9eeaef5305e66d9b
07_outputs/bootstrap_partials/summary__M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible.csv,UNCHANGED,24005.0,f48618cd1515e77353c8e14c1faf9f86076bc6e71ba400ad418e0e74dd5dab47,24005,f48618cd1515e77353c8e14c1faf9f86076bc6e71ba400ad418e0e74dd5dab47
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible.csv,UNCHANGED,25297.0,a96831882ba5cbdb7a2eb78f44de9636bfb8be681fef79e809e92ab27a2cf7ab,25297,a96831882ba5cbdb7a2eb78f44de9636bfb8be681fef79e809e92ab27a2cf7ab
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,26461.0,b15918df05dd933ffd7671469639285d054e84650984d041815617350e80bae6,26461,b15918df05dd933ffd7671469639285d054e84650984d041815617350e80bae6
